time,speed,lateralAcceleration,elapsedDistance,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz
3.98,88.10432321,-1.135673655,67.5,3.884618489,1,3.2,3684.003559,120,62.08201979,1388.054382,540.6233191,0,71.4201735,0,-527.3948518,1,119.5768704,1.8,1.3,0.031260959,-0.651221293,-0.099268084,-71.96318357,15.41817936,0,3938.654382
3.99,88.24692072,-1.139352822,67.75,3.877610148,1,3.2,3689.966146,120,62.18250001,1392.551171,542.3747411,0,71.3275853,0,-527.3948518,1,119.5768704,1.8,1.3,-0.008950377,-0.65515695,-0.040346011,-72.3205688,15.52520062,0,3943.151171
4,88.38903096,-1.143025337,68,3.87061448,1,3.2,3695.908359,120,62.28263687,1397.039829,544.1229962,0,71.23516452,0,-527.3948518,1,119.5768704,1.8,1.3,-0.049161227,-9.13634761,-87.08482732,-72.67788318,15.63247398,0,3947.639829
4.01,88.53065674,-1.146691212,68.25,3.863631461,1,3.2,3701.830315,120,62.38243237,1401.520371,545.8680902,0,71.14291086,0,-527.3948518,1,119.5768704,1.8,1.3,-0.08937159,-2.703742271,66.15632743,-73.03512651,15.73999938,0,3952.120371
4.02,88.67180086,-1.150350458,68.5,3.856661068,1,3.2,3707.73213,120,62.48188847,1405.992812,547.6100289,0,71.05082399,0,-527.3948518,1,119.5768704,1.8,1.3,-1.681164821,-9.060250395,-65.47845159,-73.39229863,15.84777678,0,3956.592812
4.03,88.81246609,1.343228122,68.75,3.849703278,1,3.2,3713.613921,120,62.58100711,1410.457166,549.3488181,0,70.95890362,0,453.0989772,1,119.5768704,1.8,1.3,-1.578654132,-1.945973379,73.40107308,-73.53184705,15.89415261,0,3961.057166
4.04,88.95265515,1.41745456,69,3.842758068,1,3.2,3719.475801,120,62.67979023,1414.913448,551.0844636,0,70.86714945,0,430.7285754,1,119.5768704,1.8,1.3,-1.480169625,0.383616046,24.07351043,-73.67637046,15.94189481,0,3965.513448
4.05,88.42905923,1.477555338,69.25,-29.28914491,1,3.2,3697.582106,120,62.31084248,1398.305456,544.6159361,0,0,99.69603193,408.3581736,1,119.5768704,1.3,1.8,-1.38501813,1.116261598,7.445707794,-73.82587088,15.99099628,0,3948.905456
4.06,87.34256922,1.525012409,69.5,-28.9957854,1,3.2,3652.151496,120,61.54525582,1364.155782,531.3152252,0,0,99.66850218,385.9877717,1,119.5768704,1.3,1.8,-1.292544254,1.019786663,-0.968225955,-73.98035054,16.04144904,0,3914.755782
4.07,86.25337891,1.578710915,69.75,-28.70408039,1,3.2,3606.607977,120,60.77776642,1330.344986,518.1465014,0,0,99.63600761,363.6173699,1,119.5768704,1.3,1.8,-1.202114288,0.961545598,-0.577108938,-74.13981195,16.09324416,0,3880.944986
4.08,85.16131949,1.639875814,70,-28.42679148,1,3.2,3560.944488,120,60.00825532,1296.871082,505.1089912,0,0,99.64729626,341.2469681,1,119.5768704,1.3,1.8,-1.172178813,0.620153269,-3.33932567,-74.30425792,16.14637156,0,3847.471082
4.09,84.06571465,1.600381589,70.25,-28.15238509,1,3.2,3515.13275,120,59.23624597,1263.717097,492.1960842,0,0,99.65957234,340.7291348,1,119.5768704,1.3,1.8,-1.143624386,0.495301364,-1.205266387,-74.46884216,16.19944867,0,3814.317097
4.1,84.06571465,1.600381589,70.25,-28.15238509,1,3.2,3515.13275,120,59.23624597,1263.717097,492.1960842,0,0,99.65957234,340.7291348,1,119.5768704,1.3,1.8,-1.143624386,0.495301364,-1.205266387,-74.46884216,16.19944867,0,3814.317097
4.11,82.96630779,1.558795899,70.5,-27.88054024,1,3.2,3469.162035,120,58.46155756,1230.879587,479.4064384,0,0,99.67172216,340.7291348,1,119.5768704,1.3,1.8,-1.115069431,0.449783473,-0.433565833,-74.63344977,16.25244277,0,3781.479587
4.12,81.8628407,1.517607101,70.75,-27.6112316,1,3.2,3423.021544,120,57.68400813,1198.355475,466.7388561,0,0,99.68374125,340.7291348,1,119.5768704,1.3,1.8,-1.086513951,0.430693796,-0.179371871,-74.79808071,16.30535384,0,3748.955475
4.13,80.75504125,1.476811327,71,-27.34443401,1,3.2,3376.6999,120,56.90340595,1166.14171,454.1921484,0,0,99.69562502,340.7291348,1,119.5768704,1.3,1.8,-1.057957945,3.681507922,30.12477401,-74.96273493,16.35818187,0,3716.74171
4.14,79.64262225,1.43640474,71.25,-27.08012252,1,3.2,3330.185094,120,56.11954863,1134.235261,441.7651348,0,0,99.70736884,340.7291348,1,119.5768704,1.3,1.8,-1.029401412,1.365589662,-21.1601543,-75.1274124,16.41092685,0,3684.835261
4.15,78.52528021,1.39638353,71.5,-26.88804523,1,3.2,3283.464434,120,55.33222233,1102.633118,429.4566433,0,0,100,340.7291348,1,119.5768704,1.3,1.8,-0.318282569,3.852752516,22.39905924,-75.29211307,16.46358877,0,3653.233118
4.16,77.39973021,0,71.75,-26.62452699,1,3.2,3236.400567,120,54.53911235,1071.25025,417.2335561,0,0,100,0,1,0,1.3,1.8,-0.318282569,1.284250839,-22.79356262,-75.53255078,16.53719067,0,3621.85025
4.17,76.26868318,0,72,-26.3635526,1,3.2,3189.106846,120,53.74212894,1040.170515,405.1285334,0,0,100,0,1,0,1.3,1.8,-0.318282569,0.428083613,-7.484595915,-75.77298849,16.61079258,0,3590.770515
4.18,76.26868318,0,72,-26.3635526,1,3.2,3189.106846,120,53.74212894,1040.170515,405.1285334,0,0,100,0,1,0,1.3,1.8,-0.318282569,0.428083613,-7.484595915,-75.77298849,16.61079258,0,3590.770515
4.19,75.13177526,0,72.25,-26.10509588,1,3.2,3141.568057,120,52.9410157,1009.390805,393.1403655,0,0,100,0,1,0,1.3,1.8,-0.318282569,1.515444865,9.36105692,-76.0134262,16.68439448,0,3559.990805
4.2,73.98861958,0,72.5,-25.84913079,1,3.2,3093.768023,120,52.13550003,978.9080323,381.2678496,0,0,100,0,1,0,1.3,1.8,-0.318282569,0.052648,-12.3974663,-76.25386391,16.75799639,0,3529.508032
4.21,72.83880411,0,72.75,-25.59563143,1,3.2,3045.689517,120,51.32529158,948.7191268,369.5097899,0,0,100,0,1,0,1.3,1.8,-0.008043043,0.896182278,7.035553775,-76.49430162,16.83159829,0,3499.319127
4.22,71.68188921,-1.578909886,73,-25.2081341,1,3.2,2997.314154,120,50.51008058,918.8210334,357.8649965,0,0,99.42137414,-251.1056821,1,119.5768704,1.3,1.8,-0.111986775,-0.70123348,-13.10809694,-76.79057988,16.9205422,0,3469.421033
4.23,71.68188921,-1.578909886,73,-25.2081341,1,3.2,2997.314154,120,50.51008058,918.8210334,357.8649965,0,0,99.42137414,-251.1056821,1,119.5768704,1.3,1.8,-0.111986775,-0.70123348,-13.10809694,-76.79057988,16.9205422,0,3469.421033
4.24,70.52377833,-1.847607063,73.25,-24.89122897,1,3.2,2948.888782,120,49.69402684,889.3714546,346.3948919,0,0,99.11870837,-207.7095803,1,119.5768704,1.3,1.8,-0.227393055,-1.336674422,-5.128342299,-77.07712525,17.00713125,0,3439.971455
4.25,69.36105698,-2.259192378,73.5,-24.49324007,1,3.2,2900.270628,120,48.87472437,860.287174,335.0670646,0,0,98.44803397,-164.3134785,1,119.5768704,1.3,1.8,-0.35743997,-1.535184247,-1.575200929,-77.35393151,17.09138614,0,3410.887174
4.26,68.19740422,-2.967850163,73.75,-23.77933697,1,3.2,2851.613527,120,48.05476558,831.6636727,323.9187029,0,0,96.37570992,-120.9173767,1,119.5768704,1.3,1.8,-0.504539334,-3.055645204,-11.86176169,-77.62098974,17.17333668,0,3382.263673
4.27,68.19740422,-2.967850163,73.75,-23.77933697,1,3.2,2851.613527,120,48.05476558,831.6636727,323.9187029,0,0,96.37570992,-120.9173767,1,119.5768704,1.3,1.8,-0.504539334,-3.055645204,-11.86176169,-77.62098974,17.17333668,0,3382.263673
4.28,67.04830657,-4.474553642,74,-19.93792717,1,3.2,2803.565035,120,47.24506294,803.873421,313.0948776,0,0,80.54927851,-77.52127488,1,119.5768704,1.3,1.8,-0.637474155,-2.603257286,3.477805042,-77.87828977,17.25301614,0,3354.473421
4.29,66.07058119,-9.870437205,74.25,-22.63982561,1,3.2,2762.682322,120,46.55611642,780.5995506,304.0301052,0,0,93.18372736,-34.12517308,1,96.58736013,1.3,1.8,-1.120199563,-3.951583644,-10.18826961,-78.12586209,17.33031311,0,3331.199551
4.3,66.07058119,-9.870437205,74.25,-22.63982561,1,3.2,2762.682322,120,46.55611642,780.5995506,304.0301052,0,0,93.18372736,-34.12517308,1,96.58736013,1.3,1.8,-1.120199563,-3.951583644,-10.18826961,-78.12586209,17.33031311,0,3331.199551
4.31,64.94104853,-5.996056863,74.5,-22.03241274,1,3.2,2715.451923,120,45.76020011,754.1376714,293.7236582,21.96861394,0,91.41634815,-54.27100307,1,119.5768704,1.3,1.8,-1.384827054,-3.646181125,2.267947095,-78.37725077,17.41113226,0,3304.737671
4.32,63.82255656,-6.645610307,74.75,-21.21282159,1,3.2,2668.683181,120,44.97206351,728.3840656,283.6930715,0,0,88.64616236,-47.29426943,1,119.5768704,1.3,1.8,-1.681500142,-3.834659301,-1.375627132,-78.62676173,17.49262115,0,3278.984066
4.33,62.72686102,-7.530228043,75,-19.95918619,1,3.2,2622.867651,120,44.19999025,703.5891812,274.0358903,0,0,83.84362536,-40.31753579,1,111.831462,1.3,1.8,-2.019387986,-4.508538207,-4.836164086,-78.87435156,17.57490377,0,3254.189181
4.34,62.72686102,-7.530228043,75,-19.95918619,1,3.2,2622.867651,120,44.19999025,703.5891812,274.0358903,0,0,83.84362536,-40.31753579,1,111.831462,1.3,1.8,-2.019387986,-4.508538207,-4.836164086,-78.87435156,17.57490377,0,3254.189181
4.35,61.67839397,-8.804102042,75.25,-17.61889088,1,3.2,2579.026938,120,43.46119618,680.265046,264.9515406,0,0,73.99499485,-33.34080215,1,94.76123735,1.3,1.8,-2.411605679,-5.139139547,-4.456617528,-79.11996318,17.65814054,0,3230.865046
4.36,60.73854254,-10.79720383,75.5,-16.24141313,1,3.2,2539.72789,120,42.79893724,659.6913291,256.9384316,0,0,68.33337679,-26.36406852,1,79.20930278,1.3,1.8,-2.937684365,-5.924355503,-5.469000012,-79.36351962,17.74254392,0,3210.291329
4.37,60.73854254,-10.79720383,75.5,-16.24141313,1,3.2,2539.72789,120,42.79893724,659.6913291,256.9384316,0,0,68.33337679,-26.36406852,1,79.20930278,1.3,1.8,-2.937684365,-5.924355503,-5.469000012,-79.36351962,17.74254392,0,3210.291329
4.38,59.8594469,-11.65006082,75.75,-15.38039701,1,3.2,2502.969291,120,42.1794894,640.7335161,249.5546893,0,0,64.92786139,-23.73188336,1,73.55348099,1.3,1.8,-3.532197578,-6.526246069,-4.133009262,-79.605774,17.82899556,0,3191.333516
4.39,59.8594469,-11.65006082,75.75,-15.38039701,1,3.2,2502.969291,120,42.1794894,640.7335161,249.5546893,0,0,64.92786139,-23.73188336,1,73.55348099,1.3,1.8,-3.532197578,-6.526246069,-4.133009262,-79.605774,17.82899556,0,3191.333516
4.4,59.0150438,-12.06759657,76,-14.30672939,1,3.2,2467.66133,120,41.58448738,622.7840914,242.563697,0,0,60.47708389,-22.26894708,1,70.43170852,1.3,1.8,-4.163134635,-6.968715598,-2.997319631,-79.84686358,17.9178623,0,3173.384091
4.41,58.2188445,-12.56994397,76.25,-12.88852807,1,3.2,2434.368968,120,41.0234518,606.0929128,236.0627699,0,0,54.353414,-20.8060108,1,67.31431396,1.3,1.8,-4.835369048,-7.473250047,-3.375112068,-80.08670984,18.00928311,0,3156.692913
4.42,58.2188445,-12.56994397,76.25,-12.88852807,1,3.2,2434.368968,120,41.0234518,606.0929128,236.0627699,0,0,54.353414,-20.8060108,1,67.31431396,1.3,1.8,-4.835369048,-7.473250047,-3.375112068,-80.08670984,18.00928311,0,3156.692913
4.43,57.49250934,-13.18536092,76.5,-10.82789502,1,3.2,2403.997912,120,40.51164543,591.0640858,230.2093001,0,0,45.15075522,-19.34307453,1,64.19168382,1.3,1.8,-5.554816004,-7.836483152,-2.40379907,-80.32522203,18.10341492,0,3141.664086
4.44,56.8756837,-13.95974183,76.75,-10.2184456,1,3.2,2378.205899,120,40.07700408,578.4493047,225.2960597,0,0,42.58485342,-17.88013825,1,61.05315855,1.3,1.8,-6.350501522,-8.257709873,-2.758760058,-80.56229421,18.20043626,0,3129.049305
4.45,56.8756837,-13.95974183,76.75,-10.2184456,1,3.2,2378.205899,120,40.07700408,578.4493047,225.2960597,0,0,42.58485342,-17.88013825,1,61.05315855,1.3,1.8,-6.350501522,-8.257709873,-2.758760058,-80.56229421,18.20043626,0,3129.049305
4.46,56.28749329,-14.10188628,77,-9.476128209,1,3.2,2353.611242,120,39.66254033,566.546889,220.6602734,0,0,39.36394904,-17.33570894,1,59.87871515,1.3,1.8,-7.170006223,-8.522395029,-1.716550113,-80.79796086,18.30072539,0,3117.146889
4.47,56.28749329,-14.10188628,77,-9.476128209,1,3.2,2353.611242,120,39.66254033,566.546889,220.6602734,0,0,39.36394904,-17.33570894,1,59.87871515,1.3,1.8,-7.170006223,-8.522395029,-1.716550113,-80.79796086,18.30072539,0,3117.146889
4.48,55.73664102,-14.27669972,77.25,-8.532064457,1,3.2,2330.577847,120,39.2743866,555.5122334,216.3624648,0,0,35.15800142,-16.78992507,1,58.69678561,1.3,1.8,-8.014937078,-8.753320343,-1.48416177,-81.0321356,18.40436012,0,3106.112233
4.49,55.2361739,-14.49257041,77.5,-7.228027505,1,3.2,2309.651261,120,38.92173637,545.580977,212.4944111,0,0,29.21470867,-16.2441412,1,57.50955084,1.3,1.8,-8.886962118,-9.029984427,-1.764371034,-81.26472556,18.51142247,0,3096.180977
4.5,55.2361739,-14.49257041,77.5,-7.228027505,1,3.2,2309.651261,120,38.92173637,545.580977,212.4944111,0,0,29.21470867,-16.2441412,1,57.50955084,1.3,1.8,-8.886962118,-9.029984427,-1.764371034,-81.26472556,18.51142247,0,3096.180977
4.51,54.8088927,-14.76531936,77.75,-5.011278888,1,3.2,2291.78488,120,38.62065603,537.1729054,209.2196118,0,0,18.922929,-15.69835732,1,56.31622572,1.3,1.8,-9.787919309,-9.205954205,-1.116114168,-81.49563049,18.6219985,0,3087.772905
4.52,54.51103478,-15.13134221,78,-5.094583166,1,3.2,2279.330217,120,38.41077278,531.3502574,206.9517905,0,0,19.39377391,-15.15257345,1,55.11596933,1.3,1.8,-10.73288104,-9.417286029,-1.332915361,-81.72474196,18.73617855,0,3081.950257
4.53,54.51103478,-15.13134221,78,-5.094583166,1,3.2,2279.330217,120,38.41077278,531.3502574,206.9517905,0,0,19.39377391,-15.15257345,1,55.11596933,1.3,1.8,-10.73288104,-9.417286029,-1.332915361,-81.72474196,18.73617855,0,3081.950257
4.54,54.2065244,-15.08814179,78.25,-4.679550947,1,3.2,2266.597387,120,38.19620193,525.4303647,204.6460941,0,0,17.51553487,-15.02665675,1,54.83798252,1.3,1.8,-11.68349928,-9.524317891,-0.671571508,-81.95200294,18.85415464,0,3076.030365
4.55,54.2065244,-15.08814179,78.25,-4.679550947,1,3.2,2266.597387,120,38.19620193,525.4303647,204.6460941,0,0,17.51553487,-15.02665675,1,54.83798252,1.3,1.8,-11.68349928,-9.524317891,-0.671571508,-81.95200294,18.85415464,0,3076.030365
4.56,53.92536273,-15.11562468,78.5,-4.044661069,1,3.2,2254.840863,120,37.99808357,519.9938328,202.5286584,0,0,14.5856256,-14.84414024,1,54.43427644,1.3,1.8,-12.6451907,-9.647108531,-0.766962144,-82.17732693,18.97591278,0,3070.593833
4.57,53.68124204,-15.16554562,78.75,-0.947090104,1,3.2,2244.633175,120,37.82606584,515.2964542,200.6991102,0,0,0,-14.66162374,1,54.02963406,1.3,1.8,-13.61822804,-9.723407064,-0.476059951,-82.40062707,19.10146452,0,3065.896454
4.58,53.68124204,-15.16554562,78.75,-0.947090104,1,3.2,2244.633175,120,37.82606584,515.2964542,200.6991102,0,0,0,-14.66162374,1,54.02963406,1.3,1.8,-13.61822804,-9.723407064,-0.476059951,-82.40062707,19.10146452,0,3065.896454
4.59,53.6240182,-15.32399217,79,0,1,3.2,2242.240411,120,37.78574351,514.1984348,200.2714505,0,13.01755617,0,-14.47910723,1,53.6240182,1.3,1.8,-14.61082526,-9.762789802,-0.245726146,-82.62181423,19.23082023,0,3064.798435
4.6,53.6240182,-15.32399217,79,0,1,3.2,2242.240411,120,37.78574351,514.1984348,200.2714505,0,13.01755617,0,-14.47910723,1,53.6240182,1.3,1.8,-14.61082526,-9.762789802,-0.245726146,-82.62181423,19.23082023,0,3064.798435
4.61,53.56679437,-15.22938173,79.25,-0.947090104,1,3.2,2239.847648,120,37.74542119,513.1015865,199.8442469,100,89.43531715,0,-14.53797912,1,53.75496091,1.8,1.3,-15.60378771,-9.731902791,0.192717584,-82.84082681,19.36404871,0,3063.701587
4.62,53.56679437,-15.22938173,79.25,-0.947090104,1,3.2,2239.847648,120,37.74542119,513.1015865,199.8442469,100,89.43531715,0,-14.53797912,1,53.75496091,1.8,1.3,-15.60378771,-9.731902791,0.192717584,-82.84082681,19.36404871,0,3063.701587
4.63,53.57870685,-15.02114404,79.5,0.19694861,1,3.2,2240.345758,120,37.75381523,513.3298247,199.9331418,81.52809403,89.43061777,0,-14.74607515,1,54.21698308,1.8,1.3,-16.58244894,-9.630206933,0.633847863,-83.05762454,19.50113279,0,3063.929825
4.64,53.64750784,-14.85018126,79.75,1.137737135,1,3.2,2243.22261,120,37.80229531,514.6490159,200.4469441,66.30947915,89.40345582,0,-14.95417118,1,54.6777623,1.8,1.3,-17.54721885,-9.487767742,0.887989507,-83.2721727,19.64198083,0,3065.249016
4.65,53.64750784,-14.85018126,79.75,1.137737135,1,3.2,2243.22261,120,37.80229531,514.6490159,200.4469441,66.30947915,89.40345582,0,-14.95417118,1,54.6777623,1.8,1.3,-17.54721885,-9.487767742,0.887989507,-83.2721727,19.64198083,0,3065.249016
4.66,53.74874186,-14.70169667,80,1.676219906,1,3.2,2247.455619,120,37.87362906,516.5931562,201.2041533,57.56884206,89.36342627,0,-15.16226721,1,55.13735286,1.8,1.3,-18.4984901,-9.423685015,0.400015342,-83.48443906,19.78650318,0,3067.193156
4.67,53.74874186,-14.70169667,80,1.676219906,1,3.2,2247.455619,120,37.87362906,516.5931562,201.2041533,57.56884206,89.36342627,0,-15.16226721,1,55.13735286,1.8,1.3,-18.4984901,-9.423685015,0.400015342,-83.48443906,19.78650318,0,3067.193156
4.68,53.87358317,-14.57010196,80.25,2.071007291,1,3.2,2252.675748,120,37.96159751,518.9957079,202.1399059,51.13608729,89.3139581,0,-15.37036324,1,55.5958075,1.8,1.3,-19.42888577,-9.348303044,0.471435083,-83.69439372,19.93461216,0,3069.595708
4.69,54.01703422,-14.70907379,80.5,2.38525374,1,3.2,2258.674025,120,38.06267917,521.7632833,203.2178289,45.99417517,89.25697415,0,-15.30633251,1,55.45485981,1.8,1.3,-20.36434274,-9.355510532,-0.04517997,-83.9019781,20.08615633,0,3072.363283
4.7,54.01703422,-14.70907379,80.5,2.38525374,1,3.2,2258.674025,120,38.06267917,521.7632833,203.2178289,45.99417517,89.25697415,0,-15.30633251,1,55.45485981,1.8,1.3,-20.36434274,-9.355510532,-0.04517997,-83.9019781,20.08615633,0,3072.363283
4.71,54.14349531,-14.78813719,80.75,2.108349656,1,3.2,2263.961882,120,38.15178898,524.209178,204.1704629,50.40218741,89.20661355,0,-15.29586723,1,55.43181326,1.8,1.3,-21.30010337,-9.334774069,0.130332141,-84.10713186,20.2411231,0,3074.809178
4.72,54.14349531,-14.78813719,80.75,2.108349656,1,3.2,2263.961882,120,38.15178898,524.209178,204.1704629,50.40218741,89.20661355,0,-15.29586723,1,55.43181326,1.8,1.3,-21.30010337,-9.334774069,0.130332141,-84.10713186,20.2411231,0,3074.809178
4.73,54.26004688,-14.8620413,81,1.947688139,1,3.2,2268.835382,120,38.23391613,526.4684767,205.0504209,52.93860972,89.16009494,0,-15.28540196,1,55.40876392,1.8,1.3,-22.23617177,-9.282452957,0.329616819,-84.30979697,20.39947397,0,3077.068477
4.74,54.0344018,-14.74878604,81.25,-7.771641899,1,3.2,2259.400235,120,38.0749171,522.0988523,203.3485273,55.46124058,0,32.18463183,-15.27493669,1,55.38571178,1.3,1.8,-23.17255214,-9.267112796,0.095607407,-84.50991601,20.56116947,0,3072.698852
4.75,54.0344018,-14.74878604,81.25,-7.771641899,1,3.2,2259.400235,120,38.0749171,522.0988523,203.3485273,55.46124058,0,32.18463183,-15.27493669,1,55.38571178,1.3,1.8,-23.17255214,-9.267112796,0.095607407,-84.50991601,20.56116947,0,3072.698852
4.76,53.56431044,-14.50321433,81.5,-7.364989015,1,3.2,2239.743784,120,37.74367091,513.0540019,199.8257135,57.9652116,0,30.41529839,-15.26447142,1,55.36265684,1.3,1.8,-24.10046136,-9.247631948,0.120395862,-84.70743211,20.72616911,0,3063.654002
4.77,53.56431044,-14.50321433,81.5,-7.364989015,1,3.2,2239.743784,120,37.74367091,513.0540019,199.8257135,57.9652116,0,30.41529839,-15.26447142,1,55.36265684,1.3,1.8,-24.10046136,-9.247631948,0.120395862,-84.70743211,20.72616911,0,3063.654002
4.78,53.1150486,-14.55171845,81.75,-6.839170478,1,3.2,2220.958302,120,37.42710208,504.4837819,196.4877602,60.44509375,0,28.06082941,-14.95945878,1,54.68945473,1.3,1.8,-25.04639275,-9.320545763,-0.447055544,-84.90226271,20.89435651,0,3055.083782
4.79,52.69453225,-14.62350486,82,-6.139541372,1,3.2,2203.374787,120,37.13078853,496.5273212,193.3888555,0,0,24.85523893,-14.65124842,1,54.00660291,1.3,1.8,-26.01139267,-9.447308372,-0.771609581,-85.09430235,21.06574829,0,3047.127321
4.8,52.69453225,-14.62350486,82,-6.139541372,1,3.2,2203.374787,120,37.13078853,496.5273212,193.3888555,0,0,24.85523893,-14.65124842,1,54.00660291,1.3,1.8,-26.01139267,-9.447308372,-0.771609581,-85.09430235,21.06574829,0,3047.127321
4.81,52.31428979,-14.72293908,82.25,-5.098489591,1,3.2,2187.475288,120,36.86285367,489.3873175,190.6079468,0,0,19.99147349,-14.34303807,1,53.32096856,1.3,1.8,-26.99626904,-9.65745342,-1.271394018,-85.2834407,21.24036153,0,3039.987317
4.82,52.31428979,-14.72293908,82.25,-5.098489591,1,3.2,2187.475288,120,36.86285367,489.3873175,190.6079468,0,0,19.99147349,-14.34303807,1,53.32096856,1.3,1.8,-26.99626904,-9.65745342,-1.271394018,-85.2834407,21.24036153,0,3039.987317
4.83,51.99659386,-14.86406868,82.5,-0.897653728,1,3.2,2174.191117,120,36.63899173,483.4614311,188.299916,0,0,1.49E-06,-14.03482771,1,52.63236567,1.3,1.8,-28.00188245,-9.744320491,-0.52498663,-85.46956246,21.41821211,0,3034.061431
4.84,51.99659386,-14.86406868,82.5,-0.897653728,1,3.2,2174.191117,120,36.63899173,483.4614311,188.299916,0,0,1.49E-06,-14.03482771,1,52.63236567,1.3,1.8,-28.00188245,-9.744320491,-0.52498663,-85.46956246,21.41821211,0,3034.061431
4.85,51.94059917,-15.1651036,82.75,0,1,3.2,2171.849748,120,36.59953551,482.4207207,187.8945771,0,12.33805918,0,-13.72661735,1,51.94059917,1.3,1.8,-29.0458647,-9.87883388,-0.812940159,-85.6525471,21.59931455,0,3033.020721
4.86,51.8846045,-14.97346743,83,-0.897653259,1,3.2,2169.508381,120,36.5600793,481.3811321,187.4896753,99.99999747,90.08843644,0,-13.87233722,1,52.26806895,1.8,1.3,-30.07541733,-9.866569266,0.074121966,-85.83228897,21.78381047,0,3031.981132
4.87,51.8846045,-14.97346743,83,-0.897653259,1,3.2,2169.508381,120,36.5600793,481.3811321,187.4896753,99.99999747,90.08843644,0,-13.87233722,1,52.26806895,1.8,1.3,-30.07541733,-9.866569266,0.074121966,-85.83228897,21.78381047,0,3031.981132
4.88,51.93112045,-14.94142976,83.25,0.74489564,1,3.2,2171.453404,120,36.5928564,482.2446615,187.8260051,73.46557032,90.0706565,0,-13.92702089,1,52.39076736,1.8,1.3,-31.10062924,-9.844800438,0.131419461,-86.00875616,21.97158007,0,3032.844661
